date,AvgTemperature,Population,lat,lon,Wk avg 1-hour SO2 Conc ppb,Wk avg PM10 Conc ug/m3 SC,Wk avg PM2.5 Conc ug/m3 LC,Wk avg NO2 Conc
2010-06-27,63.41428571428572,12160000,34.1365,-117.92391,2.373809523809524,27.11764705882353,14.142708333333333,20.926229508196716
2010-07-04,63.88571428571428,12160000,34.1365,-117.92391,2.0047619047619047,29.15686274509804,16.01851851851852,21.81452991452991
2010-07-11,62.6,12160000,34.1365,-117.92391,1.419047619047619,24.596153846153847,15.0980198019802,19.822413793103443
2010-07-18,68.5142857142857,12160000,34.1365,-117.92391,3.6170731707317074,31.7,13.875490196078431,30.463793103448275
2010-07-25,65.07142857142858,12160000,34.1365,-117.92391,2.1424999999999996,24.45614035087719,13.044144144144147,20.43333333333334
2010-08-01,62.728571428571435,12160000,34.1365,-117.92391,2.117499999999999,24.294117647058822,13.156382978723402,23.743925233644855
2010-08-08,62.62857142857143,12160000,34.1365,-117.92391,2.4880952380952377,27.5,15.114000000000008,27.53454545454546
2010-08-15,62.542857142857144,12160000,34.1365,-117.92391,2.3390243902439027,24.74,11.706481481481479,26.98396226415094
2010-08-22,67.01428571428572,12160000,34.1365,-117.92391,4.376923076923076,28.903846153846153,11.756862745098042,37.31792452830188
2010-08-29,66.95714285714284,12160000,34.1365,-117.92391,2.8449999999999998,34.83673469387755,14.75151515151515,33.87383177570093
2010-09-05,62.58571428571429,12160000,34.1365,-117.92391,2.702439024390244,30.433333333333334,13.794736842105262,37.47909090909089
2010-09-12,63.71428571428571,12160000,34.1365,-117.92391,1.6341463414634145,25.45098039215686,12.821000000000002,23.254954954954954
2010-09-19,61.82857142857143,12160000,34.1365,-117.92391,2.6707317073170733,28.705882352941178,15.55102040816326,36.491379310344826
2010-09-26,67.22857142857143,12160000,34.1365,-117.92391,3.204878048780488,30.745098039215687,14.291509433962263,42.11186440677967
2010-10-03,73.61428571428571,12160000,34.1365,-117.92391,2.739024390243902,30.76923076923077,15.520618556701038,43.67094017094017
2010-10-10,64.34285714285714,12160000,34.1365,-117.92391,2.1527777777777777,20.3,10.888764044943821,34.32454545454547
2010-10-17,65.0,12160000,34.1365,-117.92391,1.539393939393939,25.448275862068964,20.087610619469032,30.6324074074074
2010-10-24,63.41428571428572,12160000,34.1365,-117.92391,0.5705882352941176,12.981132075471699,9.359223300970873,25.090999999999994
2010-10-31,65.75714285714285,12160000,34.1365,-117.92391,1.183783783783784,22.375,8.735483870967743,35.016513761467884
2010-11-07,71.25714285714287,12160000,34.1365,-117.92391,2.3285714285714287,23.941176470588236,9.803809523809527,45.73898305084743
2010-11-14,62.25714285714286,12160000,34.1365,-117.92391,2.2285714285714295,18.96078431372549,8.501960784313725,37.602439024390236
2010-11-21,60.042857142857144,12160000,34.1365,-117.92391,1.6487804878048775,24.153846153846153,17.053535353535363,37.73008849557524
2010-11-28,54.10000000000001,12160000,34.1365,-117.92391,1.342857142857143,15.423728813559322,9.595454545454547,30.429523809523815
2010-12-05,56.128571428571426,12160000,34.1365,-117.92391,3.6051282051282043,31.108695652173914,19.669791666666672,48.30943396226414
2010-12-12,59.771428571428565,12160000,34.1365,-117.92391,3.6774999999999998,26.42222222222222,15.764444444444452,44.43069306930693
2010-12-19,59.08571428571429,12160000,34.1365,-117.92391,1.817499999999999,16.74418604651163,10.35,29.43508771929826
2010-12-26,56.285714285714285,12160000,34.1365,-117.92391,0.6833333333333333,12.136363636363637,11.31195652173913,30.533898305084755
2011-01-02,52.699999999999996,12197000,34.1365,-117.92391,1.978947368421053,17.325581395348838,11.868817204301077,31.871052631578934
2011-01-09,54.22857142857142,12197000,34.1365,-117.92391,1.8199999999999998,19.053571428571427,12.821818181818179,36.70283018867924
2011-01-16,60.55714285714286,12197000,34.1365,-117.92391,2.8146341463414637,24.142857142857142,10.487878787878788,42.33627450980394
2011-01-23,61.699999999999996,12197000,34.1365,-117.92391,2.576190476190475,31.18,15.647872340425527,49.81099999999999
2011-01-30,59.642857142857146,12197000,34.1365,-117.92391,2.7463414634146344,27.306122448979593,11.910638297872346,43.64257425742575
2011-02-06,54.800000000000004,12197000,34.1365,-117.92391,3.8925000000000005,30.096153846153847,15.581914893617023,41.43738317757011
2011-02-13,60.44285714285714,12197000,34.1365,-117.92391,2.9749999999999996,25.903846153846153,10.700000000000005,40.687719298245604
2011-02-20,54.72857142857142,12197000,34.1365,-117.92391,0.7500000000000001,13.59322033898305,9.11327433628319,30.314406779661013
2011-02-27,52.24285714285715,12197000,34.1365,-117.92391,0.9923076923076923,12.229166666666666,9.405263157894737,32.38823529411764
2011-03-06,56.18571428571429,12197000,34.1365,-117.92391,2.123809523809524,18.90909090909091,12.588043478260872,37.872413793103455
